content,rating,predict_rating
" 这部电影最大的意义在于开创了日本的特摄先河，也结合战后背景，反战反核意图明显。头尾两段配乐非常经典，末日气息很浓重。话说怎么哪里都能见到志村乔啊，真是黄金配角。
                
                
",2,2
" Jack Lemmon经典
        ",2,2
" 深的演技。也搞笑。
        ",2,1
" 杨德昌很沉稳！一点都不着急！克制、冷静！那时他还年轻。
        ",2,2
" 卧槽 牛逼
        ",2,2
" 很喜欢电影的调调，开始看到有人说冷静，还不那么理解，看完真是觉得很冷静。拍摄和构图都很让人喜欢，唯独结局稍微有点仓促了
        ",2,2
" 也很漂亮，但柏林带来的概念少了，其余的不记得了。。。
        ",2,1
" 一不小心直接从四百击跳看到了安托万系列的第四部。特吕弗的俏皮可爱或许真是我爱他的原因吧，片中许多笑点深得我心，比如在妓院遇上岳父，迎面过来一句“很高兴在这里看到你”。小两口打打闹闹，分分合合，最终仍旧柴米油盐，过成了隔壁邻居那般。
        ",2,2
" 笑点增加，特别是加入那个话唠之后。基情也更进一步了。拌嘴枪战有些平常，剧情还是有些鸡肋。
        ",2,1
" 剪出了腹黑感。周璇，媚眼横飞。
        ",2,2
" 神作……
        ",2,0
" 《勇夺芳心》让我回忆起所有爱情的美好，伤感于所有爱情的悲痛，带给我爱情所有的憧憬，这不仅仅是一部电影，更是一部伟大的杰作！小舞舞五星满分挥泪力荐！
        ",2,2
" 男人为了生存，女人为了爱情，难。
        ",2,2
" 咔咔咔咔咔，极美（手动星星眼）
        ",2,2
" 只怕再也没有一个人能像让・谷克多一样，同时活跃在诗歌，小说，评论，戏剧，电影等多重领域，还都大有建树的全才吧。《诗人之血》作为处女作，先锋电影代表作。“用看得见的血和看不见的血，我制作了这部电影”。
        ",2,0
" 70年代能拍出这样的作品真不愧是大师。看得出吴宇森和杜琪峰都有受到梅尔维尔的影响，高贵冷艳的镜头语言，极简的对白，男人之间的情谊，很有个人风格。盗窃时那段躲红外线的动作，令我想起惊艳我的泽塔琼斯在偷天陷阱中的表现，或者后者的导演是受红圈启发也说不定。
        ",2,2
" 应该算是救赎类型的经典了，剧本十分工整。
        ",2,2
" 给我一个这样的哥哥，我一定不让自己像弟弟那样软弱。
        ",2,1
" 鳏夫丧女男侦探调查女连环谋杀杀手，在跟踪、监视过程中逐渐了解了她的内心深处：被心怀叵测的男人伤过的心决计要宣判和执行所有想从她身上揩油的男人的死刑。侦探不可自拔的对他的监视对象产生了情愫，并且开始暗中为她提供帮助...冲这个剧情，这部电影起码就值4分，再加上伊万——拍的再烂也给5分啊
        ",2,0
" 3.8
        ",2,1
" 突然想看个黑白的，无声的对白音乐的配合与偶有的字幕，小故事发生在生活里，诙谐与荒诞却又深刻。如何成为一个流浪汉。
        ",2,2
" It's not a matter of yes or no, it's a matter of right or wrong.
        ",2,2
" 冲着音乐去的，Oh sara bina...
        ",2,2
" 和后来那部“群星的传说”相比，效果明显欠了不少，但不影响由声光色构筑出如梦似幻的童话氛围，美到根本感受不出原著中那种孤寂。复述时虽有所删节，但相应的也增添了一些讲解用的旁白，可以理解为“就是来找感觉，不是在讲故事”。
        ",2,2
" 0281 逗比傲娇夫妻档，还有那只贪生怕死的激萌狗狗，让整个电影熠熠生辉。
        ",2,1
" 一碗搞笑而又励志的鸡汤，喜欢的题材，比较悲剧的排片。
        ",2,1
" 台词太渣，表演巨烂，好在主题跳脱了老套路，十足黑暗，
        ",2,1
" Maggie个人秀
        ",2,0
" 长大后才看第三部，印象反而不是那么深了，小老鼠还是那只小老鼠，我却不是当年的我了。
        ",2,1
" ""yeah, mind your manners"" always the cutuest
        ",2,2
" 化装舞会那一段能让人把SAN值掉光般地好笑，导演你出来我想和你谈谈人生。
        ",2,1
" 根据真实案例改编的一部社会纪实佳片 60年代的黑人真的毫无人权可言……
        ",2,1
" 写着是1952年上映，拍摄却是在1945年9月，正好是日本战败后一个月。如果以这个角度来看，这个电影里的很多细节都值得玩味。
        ",2,2
" 为什么叫喷气机男孩？
        ",2,1
" 苛责这部电影略显可笑的结局其实是不公平的，不能忘了当时初入好莱坞的希区柯克面临的是制片厂和海斯法典的双重压力；除此之外，希翁在影片后段所展现出的功力依旧深厚：芳婷在窗棱投影和楼梯栅栏所组成的牢笼内战战兢兢，阴影中的格兰特与闪耀的牛奶一起令人窒息，无处不在的心理恐惧。
        ",2,2
" 诙谐有趣的台词，轻松不拖沓的剧情，淋漓尽致地将爱情纯真表现得无以复加。
        ",2,2
" 很喜欢香港这时间作为故事背景的电影。
        ",2,2
" 看的时候年龄太小了
                
                
",2,1
" 记得还买了光盘，高大上的英雄是儿时对社会主义的理解，更充分认识到自己生在中国是多么幸福的事
                
                
",2,2
" 文森特·明奈利代表作，毫不逊色于[雨中曲]。1.阿斯泰尔本色出演，戏中戏,呈现百老汇歌舞剧的台前幕后。2.流畅摇臂运动长镜:Shine on Your Shoes. 3.叙事与歌舞完美交融,仿黑色电影舞剧[Girl Hunt]惊艳到难以形容。4.中央公园双人舞[Dancing in the Dark]。5.[Triplets]用了装在膝盖的假腿。（9.5/10）
        ",2,2
" 老肖配乐系列
        ",2,1
" 影像的艺术。太太太流畅了。调度掌握舒服。不需要语言不需要语言。观影期间完全忘记语言存在。20年代到80年代的各个时期音乐转变，以及人们的舞蹈态度。很奇妙。很奇妙。
        ",2,2
" 提供了很多的同性片可以研究。
        ",2,1
" 他终于把肩膀给了她，促成最后相拥而坐的因素是复杂的，同情、怜悯、内疚、理解以及那朦胧的爱。
        ",2,2
" 唯美大气的画风，冷清幽静的气氛也都很合我的胃口，喜欢这种冷冰冰的氛围，故事没太看懂。
        ",2,2
" 果然和记忆中小时候看的时候一模一样
        ",2,2
" 愿和平永驻
        ",2,2
" 一直都很喜欢桑德拉布洛克，喜欢那种坦率，不做作。
        ",2,2
" 为什么表达钢琴家的伤痛一定要通过让他们弹拉赫来实现......
        ",2,2
" 英俊小生瑞恩·菲利浦他对困惑与迷惘诠释的相当到位，看来这个帅气的男人并不是徒有其表。他可以胜任任何角色，也许，他缺少的只是机会而已。
        ",2,1
" 2004年葡萄牙最成功的电影之一。
        ",2,1
" 你是我的英雄，天王这部是早期作品里最喜欢的。
        ",2,2
" 震撼，一切梦与现实的幻灭～
        ",2,2
" 励志大片
        ",2,2
" 范吉利斯-征服天堂 Conquest of paradise 一段真实的历史纪录
                
                
",2,1
" 僵尸与人对打，茅山起坛，奇门异术可看性很强，红孩儿对吕洞宾真考验功夫
        ",2,1
" 真有趣！
        ",2,2
" 那个时候，村里谁家有喜事就会请来放电影的，在村子最繁华的地方挂起幕布，于是小伙伴们搬着小板凳早早占位置去观看，这部电影就是这么看的
        ",2,2
" 以“革命在小城发生了吗”这个问题串起了整部影片，进行了什么是革命什么是历史的真切探讨。影片花了近一半时间描述脱口秀之前三个主人公的生活日常，从与不同人的对话构建出现在生活的模样及部分前史。老师被质疑没有参加革命后的错愕的表情达到整出戏的第一个高潮（追债者对于法国大革命的嗤之以鼻）
        ",2,2
" cowards finally grow a pair. Great movie
        ",2,2
" 太好笑了。喜剧真是无国界
        ",2,2
" 没新版吓人，但蜡像做的还不错
        ",2,1
" 童年阴影
        ",2,1
" 关于爱和欲望、慈悲和残忍、火焰与极寒，它们一一发生与消亡的全部过程。《消失的爱人》《完美陌生人》《爱的就是你》《游客》在它面前都是小巫。
        ",2,2
" 这个真的好艺术
        ",2,2
" 千万别入错行
        ",2,0
" 算是脑洞的启蒙片
        ",2,1
" 督军这么变来变去也挺累的。
        ",2,1
" 老太太演得好
        ",2,1
" 看美国甜姐和四个老爷爷
        ",2,1
" 山口百惠和山浦友和真是天生一对吧，同一时期出道共同出演多部剧，都很喜欢。
        ",2,2
" 回不去了
        ",2,2
" 小彬彬撑起了整部电影。
        ",2,2
" 论夜校毕业的女秘书如何在同事均出身名校、男上司性骚扰、女上司邀功的恶劣职场环境中成功。只干好分内之事当然是不够的，搜集关键信息、建立关键关系、甚至敢于打破规则去make things happen. PS:彩蛋是看到好多明星年轻的样子。。。
        ",2,1
" 插曲很好。
        ",2,2
" 　弗兰克是个粗犷、彪悍的矿工，为了博得孀居的哈蒙夫人好感，加入了市橄榄球队。在球场上，他高超的球技、过人的精力和粗野的作风得到老板的赏识，满足了他要求1000英镑的报酬。
        ",2,2
" 居住在京都的喜多泽家四姐妹美丽动人，除大姐彩（紺野美沙子 饰）外，其余三个妹妹茜（浅野温子 饰）、杏（沢口靖子 饰）、蓝（富田靖子 饰）都来自孤儿院。在父母过世后，彩断掉了和恋人岩城（竹脇無我 饰）结婚的念头，全力担负起照顾妹妹们的责任。
        ",2,1
" 我知道这个特效的原理，但是求解是如何控制一镜到底，每个切换点动作配合都非常精确的？
        ",2,2
" 最后餐桌上那场闹戏怎么理解？
        ",2,1
" Having returned from fighting in World War I, James Allen doesn't want to settle into a humdrum life and decides to set off to find his fortune.
        ",2,1
" 作为纪录电影大师弗拉哈迪的“毛利族三部曲”的最后一部（此前两部为《摩阿拿》和《南海白影》），影片讴歌了生死不渝的爱情，真实生动地反映了毛利人反对迷信和等级制度的斗争，有着鲜明的记录化风格，受到热烈欢迎。
        ",2,2
" 俗而不腻，生活多美好，那时候的娜塔莉真是可爱
        ",2,2
" 小时候的小胖纸好可爱~
        ",2,1
" 一个姑娘，她要嫁给一个心爱的男人。但这个男人家中共有七兄弟。谁能想像，蜜月期除了自己的老公，还得和六个愣头青小伙一起度过，大房子会被乱搅和得糟糕透顶，他们也将失去二人世界。想好了，给他们每个人找个姑娘吧。最终，成为七对佳偶。
        ",2,1
" 好本子，好导演。
        ",2,2
" 看完有点儿母性泛滥啦
        ",2,1
" 二十岁之恋，音乐真好
        ",2,2
" 没有完全看懂，但是被祖师们的禅风深深地震撼了……阿弥陀佛……
        ",2,2
" 这么棒的电影只有7.4 果然豆瓣的评分只能一笑而过
        ",2,2
